id	path	sdr_url	sdr_present	hdr_url	stem_differs
6049	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6049_scans-patents_lynn-conway-us5046022-rescan-color_p021_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6049_scans-patents_lynn-conway-us5046022-rescan-color_p021_2479x3230.sdr.png	1		0
6050	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6050_scans-patents_lynn-conway-us5046022-rescan-color_p022_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6050_scans-patents_lynn-conway-us5046022-rescan-color_p022_2479x3230.sdr.png	1		0
6051	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6051_scans-patents_lynn-conway-us5046022-rescan-color_p023_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6051_scans-patents_lynn-conway-us5046022-rescan-color_p023_2479x3230.sdr.png	1		0
6052	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6052_scans-patents_lynn-conway-us5046022-rescan-color_p024_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6052_scans-patents_lynn-conway-us5046022-rescan-color_p024_2479x3230.sdr.png	1		0
6053	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6053_scans-patents_lynn-conway-us5046022-rescan-color_p025_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6053_scans-patents_lynn-conway-us5046022-rescan-color_p025_2479x3230.sdr.png	1		0
6054	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6054_scans-patents_lynn-conway-us5046022-rescan-color_p026_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6054_scans-patents_lynn-conway-us5046022-rescan-color_p026_2479x3230.sdr.png	1		0
6055	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6055_scans-patents_lynn-conway-us5046022-rescan-color_p027_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6055_scans-patents_lynn-conway-us5046022-rescan-color_p027_2479x3230.sdr.png	1		0
6056	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6056_scans-patents_lynn-conway-us5046022-rescan-color_p028_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6056_scans-patents_lynn-conway-us5046022-rescan-color_p028_2479x3230.sdr.png	1		0
6057	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6057_scans-patents_lynn-conway-us5046022-rescan-color_p029_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6057_scans-patents_lynn-conway-us5046022-rescan-color_p029_2479x3230.sdr.png	1		0
6058	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6058_scans-patents_lynn-conway-us5046022-rescan-color_p030_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6058_scans-patents_lynn-conway-us5046022-rescan-color_p030_2479x3230.sdr.png	1		0
6059	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6059_scans-patents_lynn-conway-us5046022-rescan-gray_p001_2479x3230.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6059_scans-patents_lynn-conway-us5046022-rescan-gray_p001_2479x3230.sdr.png	1		0
