filename	number	category	descriptor	width	height	format	bytes	original_filename	source	license	capture_license	keyinfo	source_kind	url
768x1024/8384_web-screenshots_usgs-topoview_dpr1_page2_768x1024.png	8384	web-screenshots	usgs-topoview_dpr1_page2	768	1024	png	113069	usgs__topoview__768x1024__dpr1_page2.png	various-web	PD	PD	dpr1|page2	map-cc-or-gov	https://ngmdb.usgs.gov/topoview/
768x1024/8385_web-screenshots_weather-forecast-nyc_dpr1_page1_768x1024.png	8385	web-screenshots	weather-forecast-nyc_dpr1_page1	768	1024	png	205084	weather__forecast-nyc__768x1024__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
768x1024/8386_web-screenshots_weather-forecast-nyc_dpr1_page2_768x1024.png	8386	web-screenshots	weather-forecast-nyc_dpr1_page2	768	1024	png	413978	weather__forecast-nyc__768x1024__dpr1_page2.png	various-web	PD	PD	dpr1|page2	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
768x1024/8387_web-screenshots_weather-home_dpr1_page1_768x1024.png	8387	web-screenshots	weather-home_dpr1_page1	768	1024	png	387296	weather__home__768x1024__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/
768x1024/8388_web-screenshots_weatherportal-home_dpr1_page1_768x1024.png	8388	web-screenshots	weatherportal-home_dpr1_page1	768	1024	png	382232	weatherportal__home__768x1024__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/
other/8389_web-screenshots_archives-exhibits_dpr1_page1_1280x800.png	8389	web-screenshots	archives-exhibits_dpr1_page1	1280	800	png	470156	archives__exhibits__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/exhibits
other/8390_web-screenshots_archives-exhibits_dpr1_page2_1280x800.png	8390	web-screenshots	archives-exhibits_dpr1_page2	1280	800	png	336297	archives__exhibits__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.archives.gov/exhibits
other/8391_web-screenshots_archives-exhibits_dpr1_page1_667x375.png	8391	web-screenshots	archives-exhibits_dpr1_page1	667	375	png	37044	archives__exhibits__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/exhibits
other/8392_web-screenshots_archives-exhibits_dpr1_page2_667x375.png	8392	web-screenshots	archives-exhibits_dpr1_page2	667	375	png	258320	archives__exhibits__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.archives.gov/exhibits
other/8393_web-screenshots_archives-home_dpr1_page1_1280x800.png	8393	web-screenshots	archives-home_dpr1_page1	1280	800	png	808330	archives__home__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/
other/8394_web-screenshots_archives-home_dpr1_page1_414x896.png	8394	web-screenshots	archives-home_dpr1_page1	414	896	png	128099	archives__home__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/
other/8395_web-screenshots_archives-home_dpr1_page2_414x896.png	8395	web-screenshots	archives-home_dpr1_page2	414	896	png	76546	archives__home__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.archives.gov/
other/8396_web-screenshots_bls-employment-situation_dpr1_page1_1280x800.png	8396	web-screenshots	bls-employment-situation_dpr1_page1	1280	800	png	41901	bls__employment-situation__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.bls.gov/news.release/empsit.toc.htm
other/8397_web-screenshots_bls-employment-situation_dpr1_page1_414x896.png	8397	web-screenshots	bls-employment-situation_dpr1_page1	414	896	png	42732	bls__employment-situation__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.bls.gov/news.release/empsit.toc.htm
other/8398_web-screenshots_cdc-home_dpr1_page1_1280x800.png	8398	web-screenshots	cdc-home_dpr1_page1	1280	800	png	915684	cdc__home__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.cdc.gov/
other/8399_web-screenshots_cdc-home_dpr1_page2_1280x800.png	8399	web-screenshots	cdc-home_dpr1_page2	1280	800	png	228424	cdc__home__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.cdc.gov/
other/8400_web-screenshots_cdc-home_dpr1_page1_2560x1440.png	8400	web-screenshots	cdc-home_dpr1_page1	2560	1440	png	2725155	cdc__home__2560x1440__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.cdc.gov/
other/8401_web-screenshots_cdc-home_dpr1_page2_2560x1440.png	8401	web-screenshots	cdc-home_dpr1_page2	2560	1440	png	295085	cdc__home__2560x1440__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.cdc.gov/
other/8402_web-screenshots_cdc-home_dpr1_page1_414x896.png	8402	web-screenshots	cdc-home_dpr1_page1	414	896	png	349047	cdc__home__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.cdc.gov/
other/8403_web-screenshots_cdc-home_dpr1_page2_414x896.png	8403	web-screenshots	cdc-home_dpr1_page2	414	896	png	36305	cdc__home__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.cdc.gov/
other/8404_web-screenshots_climate-gov-home_dpr1_page1_1280x800.png	8404	web-screenshots	climate-gov-home_dpr1_page1	1280	800	png	701265	climate-gov__home__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.climate.gov/
other/8405_web-screenshots_climate-gov-home_dpr1_page2_1280x800.png	8405	web-screenshots	climate-gov-home_dpr1_page2	1280	800	png	342812	climate-gov__home__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.climate.gov/
other/8406_web-screenshots_climate-news_dpr1_page1_667x375.png	8406	web-screenshots	climate-news_dpr1_page1	667	375	png	143217	climate__news__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.climate.gov/news-features
other/8407_web-screenshots_climate-news_dpr1_page2_667x375.png	8407	web-screenshots	climate-news_dpr1_page2	667	375	png	48231	climate__news__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.climate.gov/news-features
other/8408_web-screenshots_datagov-catalog_dpr1_page1_1280x800.png	8408	web-screenshots	datagov-catalog_dpr1_page1	1280	800	png	124611	datagov__catalog__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
other/8409_web-screenshots_datagov-catalog_dpr1_page2_1280x800.png	8409	web-screenshots	datagov-catalog_dpr1_page2	1280	800	png	146668	datagov__catalog__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
other/8410_web-screenshots_gutenberg-top_dpr1_page1_1280x800.png	8410	web-screenshots	gutenberg-top_dpr1_page1	1280	800	png	185171	gutenberg__top__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
other/8411_web-screenshots_gutenberg-top_dpr1_page2_1280x800.png	8411	web-screenshots	gutenberg-top_dpr1_page2	1280	800	png	228820	gutenberg__top__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
other/8412_web-screenshots_gutenberg-top_dpr2_page1_750x1334.png	8412	web-screenshots	gutenberg-top_dpr2_page1	750	1334	png	143850	gutenberg__top__375x667__dpr2_page1.png	various-web	PD	PD	dpr2|page1	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
other/8413_web-screenshots_gutenberg-top_dpr2_page2_750x1334.png	8413	web-screenshots	gutenberg-top_dpr2_page2	750	1334	png	195530	gutenberg__top__375x667__dpr2_page2.png	various-web	PD	PD	dpr2|page2	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
other/8414_web-screenshots_lkml-lists-index_dpr1_page1_1280x800.png	8414	web-screenshots	lkml-lists-index_dpr1_page1	1280	800	png	171848	lkml__lists-index__1280x800__dpr1_page1.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page1	forum-pd	https://lkml.org/lkml/2024/12/1
other/8415_web-screenshots_lkml-lists-index_dpr1_page2_1280x800.png	8415	web-screenshots	lkml-lists-index_dpr1_page2	1280	800	png	208681	lkml__lists-index__1280x800__dpr1_page2.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page2	forum-pd	https://lkml.org/lkml/2024/12/1
other/8416_web-screenshots_loc-pictures_dpr1_page1_360x640.png	8416	web-screenshots	loc-pictures_dpr1_page1	360	640	png	101364	loc__pictures__360x640__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/pictures/
other/8417_web-screenshots_loc-pictures_dpr1_page2_360x640.png	8417	web-screenshots	loc-pictures_dpr1_page2	360	640	png	84505	loc__pictures__360x640__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.loc.gov/pictures/
other/8418_web-screenshots_nasa-artemis_dpr1_page1_1280x800.png	8418	web-screenshots	nasa-artemis_dpr1_page1	1280	800	png	356326	nasa__artemis__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
other/8419_web-screenshots_nasa-artemis_dpr1_page2_1280x800.png	8419	web-screenshots	nasa-artemis_dpr1_page2	1280	800	png	967971	nasa__artemis__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
other/8420_web-screenshots_nasa-missions_dpr1_page1_1024x768.png	8420	web-screenshots	nasa-missions_dpr1_page1	1024	768	png	307961	nasa__missions__1024x768__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/missions/
other/8421_web-screenshots_nasa-missions_dpr1_page2_1024x768.png	8421	web-screenshots	nasa-missions_dpr1_page2	1024	768	png	506209	nasa__missions__1024x768__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/missions/
other/8422_web-screenshots_nasa-missions_dpr1_page1_2560x1440.png	8422	web-screenshots	nasa-missions_dpr1_page1	2560	1440	png	901894	nasa__missions__2560x1440__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/missions/
other/8423_web-screenshots_nasa-missions_dpr1_page2_2560x1440.png	8423	web-screenshots	nasa-missions_dpr1_page2	2560	1440	png	160521	nasa__missions__2560x1440__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/missions/
other/8424_web-screenshots_nasa-missions_dpr1_page1_667x375.png	8424	web-screenshots	nasa-missions_dpr1_page1	667	375	png	11699	nasa__missions__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/missions/
other/8425_web-screenshots_nasa-missions_dpr1_page2_667x375.png	8425	web-screenshots	nasa-missions_dpr1_page2	667	375	png	22353	nasa__missions__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/missions/
other/8426_web-screenshots_nasa-news_dpr1_page1_414x896.png	8426	web-screenshots	nasa-news_dpr1_page1	414	896	png	370269	nasa__news__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/news/
other/8427_web-screenshots_nasa-news_dpr1_page2_414x896.png	8427	web-screenshots	nasa-news_dpr1_page2	414	896	png	370684	nasa__news__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/news/
other/8428_web-screenshots_nasa-voyager_dpr1_page1_1280x800.png	8428	web-screenshots	nasa-voyager_dpr1_page1	1280	800	png	304831	nasa__voyager__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://science.nasa.gov/mission/voyager/
other/8429_web-screenshots_nasa-voyager_dpr1_page2_1280x800.png	8429	web-screenshots	nasa-voyager_dpr1_page2	1280	800	png	403265	nasa__voyager__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://science.nasa.gov/mission/voyager/
other/8430_web-screenshots_nasa-voyager_dpr1_page1_667x375.png	8430	web-screenshots	nasa-voyager_dpr1_page1	667	375	png	74565	nasa__voyager__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://science.nasa.gov/mission/voyager/
other/8431_web-screenshots_nasa-voyager_dpr1_page2_667x375.png	8431	web-screenshots	nasa-voyager_dpr1_page2	667	375	png	29327	nasa__voyager__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://science.nasa.gov/mission/voyager/
other/8432_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1280x800.png	8432	web-screenshots	nih-recipes-keep-the-beat_dpr1_page1	1280	800	png	91451	nih-recipes__keep-the-beat__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	howto-cc-pd	https://www.nhlbi.nih.gov/health/educational/lose_wt/eat/recipes.htm
other/8433_web-screenshots_nih-recipes-keep-the-beat_dpr1_page2_1280x800.png	8433	web-screenshots	nih-recipes-keep-the-beat_dpr1_page2	1280	800	png	53761	nih-recipes__keep-the-beat__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	howto-cc-pd	https://www.nhlbi.nih.gov/health/educational/lose_wt/eat/recipes.htm
other/8434_web-screenshots_nih-home_dpr1_page1_414x896.png	8434	web-screenshots	nih-home_dpr1_page1	414	896	png	135027	nih__home__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nih.gov/
other/8435_web-screenshots_nih-home_dpr1_page2_414x896.png	8435	web-screenshots	nih-home_dpr1_page2	414	896	png	50365	nih__home__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nih.gov/
other/8436_web-screenshots_noaa-home_dpr2_page1_750x1334.png	8436	web-screenshots	noaa-home_dpr2_page1	750	1334	png	644244	noaa__home__375x667__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.noaa.gov/
other/8437_web-screenshots_noaa-home_dpr2_page2_750x1334.png	8437	web-screenshots	noaa-home_dpr2_page2	750	1334	png	638258	noaa__home__375x667__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.noaa.gov/
other/8438_web-screenshots_nps-acad_dpr1_page1_1280x800.png	8438	web-screenshots	nps-acad_dpr1_page1	1280	800	png	729066	nps__acad__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/acad/index.htm
other/8439_web-screenshots_nps-acad_dpr1_page2_1280x800.png	8439	web-screenshots	nps-acad_dpr1_page2	1280	800	png	1313066	nps__acad__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/acad/index.htm
other/8440_web-screenshots_nps-acad_dpr1_page1_667x375.png	8440	web-screenshots	nps-acad_dpr1_page1	667	375	png	239815	nps__acad__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/acad/index.htm
other/8441_web-screenshots_nps-acad_dpr1_page2_667x375.png	8441	web-screenshots	nps-acad_dpr1_page2	667	375	png	86102	nps__acad__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/acad/index.htm
other/8442_web-screenshots_nps-grca_dpr1_page1_414x896.png	8442	web-screenshots	nps-grca_dpr1_page1	414	896	png	269938	nps__grca__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/grca/index.htm
other/8443_web-screenshots_nps-grca_dpr1_page2_414x896.png	8443	web-screenshots	nps-grca_dpr1_page2	414	896	png	456424	nps__grca__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/grca/index.htm
other/8444_web-screenshots_nps-yell_dpr1_page1_1024x768.png	8444	web-screenshots	nps-yell_dpr1_page1	1024	768	png	407496	nps__yell__1024x768__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8445_web-screenshots_nps-yell_dpr1_page2_1024x768.png	8445	web-screenshots	nps-yell_dpr1_page2	1024	768	png	1329838	nps__yell__1024x768__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8446_web-screenshots_nps-yell_dpr1_page1_2560x1440.png	8446	web-screenshots	nps-yell_dpr1_page1	2560	1440	png	2412255	nps__yell__2560x1440__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8447_web-screenshots_nps-yell_dpr1_page2_2560x1440.png	8447	web-screenshots	nps-yell_dpr1_page2	2560	1440	png	2168729	nps__yell__2560x1440__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8448_web-screenshots_nps-yellowstone_dpr1_page1_1280x800.png	8448	web-screenshots	nps-yellowstone_dpr1_page1	1280	800	png	513360	nps__yellowstone__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8449_web-screenshots_nps-yellowstone_dpr1_page2_1280x800.png	8449	web-screenshots	nps-yellowstone_dpr1_page2	1280	800	png	1526611	nps__yellowstone__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8450_web-screenshots_nps-yellowstone_dpr1_page1_414x896.png	8450	web-screenshots	nps-yellowstone_dpr1_page1	414	896	png	209566	nps__yellowstone__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8451_web-screenshots_nps-yellowstone_dpr1_page2_414x896.png	8451	web-screenshots	nps-yellowstone_dpr1_page2	414	896	png	414447	nps__yellowstone__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
other/8452_web-screenshots_si-edu-exhibitions_dpr1_page1_1280x800.png	8452	web-screenshots	si-edu-exhibitions_dpr1_page1	1280	800	png	54602	si-edu__exhibitions__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.si.edu/exhibitions
other/8453_web-screenshots_si-edu-exhibitions_dpr1_page2_1280x800.png	8453	web-screenshots	si-edu-exhibitions_dpr1_page2	1280	800	png	743027	si-edu__exhibitions__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.si.edu/exhibitions
other/8454_web-screenshots_terminal-cargo-build_dpr1_page1_1280x1100.png	8454	web-screenshots	terminal-cargo-build_dpr1_page1	1280	1100	png	109236	terminal__cargo-build__1280x1100__dpr1_page1.png	various-web	PD-own	PD-own	dpr1|page1	terminal	local-capture
other/8455_web-screenshots_terminal-htop_dpr1_page1_1280x800.png	8455	web-screenshots	terminal-htop_dpr1_page1	1280	800	png	70378	terminal__htop__1280x800__dpr1_page1.png	various-web	PD-own	PD-own	dpr1|page1	terminal	local-capture
other/8456_web-screenshots_terminal-ls-git-log_dpr1_page1_1280x900.png	8456	web-screenshots	terminal-ls-git-log_dpr1_page1	1280	900	png	115235	terminal__ls-git-log__1280x900__dpr1_page1.png	various-web	PD-own	PD-own	dpr1|page1	terminal	local-capture
other/8457_web-screenshots_terminal-nvim-edit_dpr1_page1_1440x800.png	8457	web-screenshots	terminal-nvim-edit_dpr1_page1	1440	800	png	86189	terminal__nvim-edit__1440x800__dpr1_page1.png	various-web	PD-own	PD-own	dpr1|page1	terminal	local-capture
other/8458_web-screenshots_usgs-home_dpr1_page1_667x375.png	8458	web-screenshots	usgs-home_dpr1_page1	667	375	png	286236	usgs__home__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.usgs.gov/
other/8459_web-screenshots_usgs-home_dpr1_page2_667x375.png	8459	web-screenshots	usgs-home_dpr1_page2	667	375	png	263910	usgs__home__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.usgs.gov/
other/8460_web-screenshots_usgs-news_dpr2_page1_750x1334.png	8460	web-screenshots	usgs-news_dpr2_page1	750	1334	png	752561	usgs__news__375x667__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.usgs.gov/news
other/8461_web-screenshots_usgs-news_dpr2_page2_750x1334.png	8461	web-screenshots	usgs-news_dpr2_page2	750	1334	png	148937	usgs__news__375x667__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.usgs.gov/news
other/8462_web-screenshots_usgs-topoview_dpr1_page1_1280x800.png	8462	web-screenshots	usgs-topoview_dpr1_page1	1280	800	png	542194	usgs__topoview__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://ngmdb.usgs.gov/topoview/
other/8463_web-screenshots_usgs-topoview_dpr1_page2_1280x800.png	8463	web-screenshots	usgs-topoview_dpr1_page2	1280	800	png	140569	usgs__topoview__1280x800__dpr1_page2.png	various-web	PD	PD	dpr1|page2	map-cc-or-gov	https://ngmdb.usgs.gov/topoview/
other/8464_web-screenshots_weather-forecast-nyc_dpr1_page1_667x375.png	8464	web-screenshots	weather-forecast-nyc_dpr1_page1	667	375	png	62401	weather__forecast-nyc__667x375__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
other/8465_web-screenshots_weather-forecast-nyc_dpr1_page2_667x375.png	8465	web-screenshots	weather-forecast-nyc_dpr1_page2	667	375	png	92760	weather__forecast-nyc__667x375__dpr1_page2.png	various-web	PD	PD	dpr1|page2	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
other/8466_web-screenshots_weather-home_dpr1_page1_1280x800.png	8466	web-screenshots	weather-home_dpr1_page1	1280	800	png	459624	weather__home__1280x800__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/
other/8467_web-screenshots_weather-home_dpr1_page1_414x896.png	8467	web-screenshots	weather-home_dpr1_page1	414	896	png	177075	weather__home__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/
other/8468_web-screenshots_weather-satellites_dpr1_page1_414x896.png	8468	web-screenshots	weather-satellites_dpr1_page1	414	896	png	89320	weather__satellites__414x896__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/satellite
other/8469_web-screenshots_weather-satellites_dpr1_page2_414x896.png	8469	web-screenshots	weather-satellites_dpr1_page2	414	896	png	132729	weather__satellites__414x896__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.weather.gov/satellite
